
232	9	0.010012311	0.003337437		19	0.021140865	0.004850047		0.011128553
233	13	0.014462228	0.0040111		33	0.036718344	0.006391843		0.022256117
234	10	0.01112479	0.003517968		22	0.024478896	0.005218918		0.013354106
235	14	0.015574707	0.004162515		23	0.025591573	0.005336212		0.010016867
236	10	0.01112479	0.003517968		29	0.032267636	0.00599195		0.021142845
237	7	0.007787353	0.002943343		36	0.040056376	0.006676063		0.032269022
238	11	0.01223727	0.003689676		37	0.041169053	0.006768151		0.028931783
239	6	0.006674874	0.002725006		27	0.030042282	0.00578164		0.023367407
240	10	0.01112479	0.003517968		29	0.032267636	0.00599195		0.021142845
241	9	0.010012311	0.003337437		24	0.02670425	0.005450982		0.016691939
242	7	0.007787353	0.002943343		18	0.020028188	0.004720689		0.012240834
243	11	0.01223727	0.003689676		27	0.030042282	0.00578164		0.017805012
244	14	0.015574707	0.004162515		31	0.03449299	0.006195124		0.018918283
245	4	0.004449916	0.002224958		25	0.027816928	0.005563386		0.023367011
246	12	0.013349749	0.00385374		24	0.02670425	0.005450982		0.013354502
247	14	0.015574707	0.004162515		21	0.023366219	0.005098927		0.007791512
248	8	0.008899832	0.003146566		24	0.02670425	0.005450982		0.017804418
249	4	0.004449916	0.002224958		21	0.023366219	0.005098927		0.018916303
250	9	0.010012311	0.003337437		22	0.024478896	0.005218918		0.014466585
251	6	0.006674874	0.002725006		22	0.024478896	0.005218918		0.017804022
252	7	0.007787353	0.002943343		20	0.022253542	0.004976043		0.014466189
253	7	0.007787353	0.002943343		32	0.035605667	0.006294252		0.027818314
254	9	0.010012311	0.003337437		21	0.023366219	0.005098927		0.013353908
255	6	0.006674874	0.002725006		21	0.023366219	0.005098927		0.016691345
256	11	0.01223727	0.003689676		27	0.030042282	0.00578164		0.017805012
257	10	0.01112479	0.003517968		26	0.028929605	0.005673562		0.017804814
258	5	0.005562395	0.002487579		31	0.03449299	0.006195124		0.028930595
259	7	0.007787353	0.002943343		29	0.032267636	0.00599195		0.024480283
260	5	0.005562395	0.002487579		18	0.020028188	0.004720689		0.014465793
261	3	0.003337437	0.00192687		18	0.020028188	0.004720689		0.016690751
262	4	0.004449916	0.002224958		22	0.024478896	0.005218918		0.02002898
263	6	0.006674874	0.002725006		20	0.022253542	0.004976043		0.015578668
264	9	0.010012311	0.003337437		26	0.028929605	0.005673562		0.018917293
265	6	0.006674874	0.002725006		20	0.022253542	0.004976043		0.015578668
266	3	0.003337437	0.00192687		22	0.024478896	0.005218918		0.021141459
267	9	0.010012311	0.003337437		28	0.031154959	0.005887734		0.021142647
268	7	0.007787353	0.002943343		19	0.021140865	0.004850047		0.013353512
269	4	0.004449916	0.002224958		18	0.020028188	0.004720689		0.015578272
270	3	0.003337437	0.00192687		21	0.023366219	0.005098927		0.020028782
271	13	0.014462228	0.0040111		15	0.016690157	0.00430938		0.002227929
272	4	0.004449916	0.002224958		20	0.022253542	0.004976043		0.017803626
273	6	0.006674874	0.002725006		18	0.020028188	0.004720689		0.013353314
274	3	0.003337437	0.00192687		18	0.020028188	0.004720689		0.016690751
275	4	0.004449916	0.002224958		18	0.020028188	0.004720689		0.015578272
276	5	0.005562395	0.002487579		18	0.020028188	0.004720689		0.014465793
277	3	0.003337437	0.00192687		21	0.023366219	0.005098927		0.020028782
278	8	0.008899832	0.003146566		10	0.011126771	0.003518594		0.002226939
279	7	0.007787353	0.002943343		23	0.025591573	0.005336212		0.01780422
280	5	0.005562395	0.002487579		17	0.018915511	0.004587685		0.013353115
281	3	0.003337437	0.00192687		11	0.012239448	0.003690332		0.008902011
282	7	0.007787353	0.002943343		5	0.005563386	0.002488022		-0.002223968
283	7	0.007787353	0.002943343		16	0.017802834	0.004450708		0.01001548
284	4	0.004449916	0.002224958		16	0.017802834	0.004450708		0.013352917
285	3	0.003337437	0.00192687		16	0.017802834	0.004450708		0.014465396
286	3	0.003337437	0.00192687		9	0.010014094	0.003338031		0.006676657
287	6	0.006674874	0.002725006		19	0.021140865	0.004850047		0.014465991
288	3	0.003337437	0.00192687		9	0.010014094	0.003338031		0.006676657
289	2	0.002224958	0.001573283		10	0.011126771	0.003518594		0.008901813
290	2	0.002224958	0.001573283		12	0.013352125	0.003854427		0.011127167
291	4	0.004449916	0.002224958		9	0.010014094	0.003338031		0.005564178
292	4	0.004449916	0.002224958		18	0.020028188	0.004720689		0.015578272
293	6	0.006674874	0.002725006		11	0.012239448	0.003690332		0.005564574
294	1	0.001112479	0.001112479		10	0.011126771	0.003518594		0.010014292
295	0	0	0		10	0.011126771	0.003518594		0.011126771
296	5	0.005562395	0.002487579		7	0.00778874	0.002943867		0.002226344
297	3	0.003337437	0.00192687		11	0.012239448	0.003690332		0.008902011
298	1	0.001112479	0.001112479		10	0.011126771	0.003518594		0.010014292
299	2	0.002224958	0.001573283		9	0.010014094	0.003338031		0.007789136
300	2	0.002224958	0.001573283		14	0.015577479	0.004163256		0.013352521
301	2	0.002224958	0.001573283		8	0.008901417	0.003147126		0.006676459
302	3	0.003337437	0.00192687		11	0.012239448	0.003690332		0.008902011
303	3	0.003337437	0.00192687		8	0.008901417	0.003147126		0.00556398
304	5	0.005562395	0.002487579		8	0.008901417	0.003147126		0.003339022
305	3	0.003337437	0.00192687		7	0.00778874	0.002943867		0.004451303
306	3	0.003337437	0.00192687		10	0.011126771	0.003518594		0.007789334
307	6	0.006674874	0.002725006		13	0.014464802	0.004011814		0.007789928
308	2	0.002224958	0.001573283		7	0.00778874	0.002943867		0.005563782
309	1	0.001112479	0.001112479		4	0.004450708	0.002225354		0.003338229
310	4	0.004449916	0.002224958		6	0.006676063	0.002725491		0.002226146
311	3	0.003337437	0.00192687		12	0.013352125	0.003854427		0.010014688
312	5	0.005562395	0.002487579		5	0.005563386	0.002488022		9.90264E-07
313	3	0.003337437	0.00192687		10	0.011126771	0.003518594		0.007789334
314	2	0.002224958	0.001573283		8	0.008901417	0.003147126		0.006676459
315	4	0.004449916	0.002224958		4	0.004450708	0.002225354		7.92211E-07
316	5	0.005562395	0.002487579		9	0.010014094	0.003338031		0.004451699
317	4	0.004449916	0.002224958		9	0.010014094	0.003338031		0.005564178
318	1	0.001112479	0.001112479		8	0.008901417	0.003147126		0.007788938
319	2	0.002224958	0.001573283		3	0.003338031	0.001927213		0.001113073
320	3	0.003337437	0.00192687		6	0.006676063	0.002725491		0.003338625
321	2	0.002224958	0.001573283		7	0.00778874	0.002943867		0.005563782
322	0	0	0		4	0.004450708	0.002225354		0.004450708
323	1	0.001112479	0.001112479		3	0.003338031	0.001927213		0.002225552
324	6	0.006674874	0.002725006		1	0.001112677	0.001112677		-0.005562197
325	2	0.002224958	0.001573283		7	0.00778874	0.002943867		0.005563782
326	1	0.001112479	0.001112479		5	0.005563386	0.002488022		0.004450906
327	2	0.002224958	0.001573283		8	0.008901417	0.003147126		0.006676459
328	3	0.003337437	0.00192687		8	0.008901417	0.003147126		0.00556398
329	2	0.002224958	0.001573283		8	0.008901417	0.003147126		0.006676459
330	3	0.003337437	0.00192687		6	0.006676063	0.002725491		0.003338625
331	3	0.003337437	0.00192687		4	0.004450708	0.002225354		0.001113271
332	0	0	0		5	0.005563386	0.002488022		0.005563386
333	5	0.005562395	0.002487579		8	0.008901417	0.003147126		0.003339022
334	2	0.002224958	0.001573283		7	0.00778874	0.002943867		0.005563782
335	1	0.001112479	0.001112479		9	0.010014094	0.003338031		0.008901615
336	3	0.003337437	0.00192687		8	0.008901417	0.003147126		0.00556398
337	3	0.003337437	0.00192687		6	0.006676063	0.002725491		0.003338625
338	3	0.003337437	0.00192687		5	0.005563386	0.002488022		0.002225948
339	3	0.003337437	0.00192687		6	0.006676063	0.002725491		0.003338625
340	3	0.003337437	0.00192687		3	0.003338031	0.001927213		5.94158E-07
341	2	0.002224958	0.001573283		3	0.003338031	0.001927213		0.001113073
342	0	0	0		7	0.00778874	0.002943867		0.00778874
343	2	0.002224958	0.001573283		4	0.004450708	0.002225354		0.00222575
344	0	0	0		6	0.006676063	0.002725491		0.006676063
345	1	0.001112479	0.001112479		6	0.006676063	0.002725491		0.005563584
346	1	0.001112479	0.001112479		5	0.005563386	0.002488022		0.004450906
347	5	0.005562395	0.002487579		2	0.002225354	0.001573563		-0.003337041
348	2	0.002224958	0.001573283		7	0.00778874	0.002943867		0.005563782
349	6	0.006674874	0.002725006		9	0.010014094	0.003338031		0.00333922
350	2	0.002224958	0.001573283		4	0.004450708	0.002225354		0.00222575
351	1	0.001112479	0.001112479		3	0.003338031	0.001927213		0.002225552
352	5	0.005562395	0.002487579		5	0.005563386	0.002488022		9.90264E-07
353	0	0	0		4	0.004450708	0.002225354		0.004450708
